Train Episode: 1	Loss: 1.234236	Accuracy: 0.410	 Current training data: 50
Train Episode: 2	Loss: 1.433907	Accuracy: 0.240	 Current training data: 50
Train Episode: 3	Loss: 1.214161	Accuracy: 0.500	 Current training data: 50
Train Episode: 4	Loss: 1.525677	Accuracy: 0.290	 Current training data: 50
Train Episode: 5	Loss: 1.310825	Accuracy: 0.380	 Current training data: 50
Train Episode: 6	Loss: 1.167475	Accuracy: 0.490	 Current training data: 50
Train Episode: 7	Loss: 1.432536	Accuracy: 0.280	 Current training data: 50
Train Episode: 8	Loss: 1.456113	Accuracy: 0.340	 Current training data: 50
Train Episode: 9	Loss: 1.582709	Accuracy: 0.290	 Current training data: 50
Train Episode: 10	Loss: 1.646994	Accuracy: 0.210	 Current training data: 50
Train Episode: 11	Loss: 1.454926	Accuracy: 0.340	 Current training data: 50
Train Episode: 12	Loss: 1.096651	Accuracy: 0.570	 Current training data: 50
Train Episode: 13	Loss: 1.241666	Accuracy: 0.310	 Current training data: 50
Train Episode: 14	Loss: 1.218076	Accuracy: 0.510	 Current training data: 50
Train Episode: 15	Loss: 1.658106	Accuracy: 0.280	 Current training data: 50
Train Episode: 16	Loss: 1.130565	Accuracy: 0.550	 Current training data: 50
Train Episode: 17	Loss: 1.484325	Accuracy: 0.350	 Current training data: 50
Train Episode: 18	Loss: 1.157337	Accuracy: 0.560	 Current training data: 50
Train Episode: 19	Loss: 1.156814	Accuracy: 0.570	 Current training data: 50
Train Episode: 20	Loss: 1.389977	Accuracy: 0.420	 Current training data: 50
