Train Episode: 1	Loss: 1.350547	Accuracy: 0.400	 Current training data per class: 140
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 140
Train Episode: 3	Loss: 3.850148	Accuracy: 0.150	 Current training data per class: 140
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 5	Loss: 1.663824	Accuracy: 0.210	 Current training data per class: 140
Train Episode: 6	Loss: 3.875406	Accuracy: 0.220	 Current training data per class: 140
Train Episode: 7	Loss: 1.619413	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 8	Loss: 3.827779	Accuracy: 0.210	 Current training data per class: 140
Train Episode: 9	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 140
Train Episode: 10	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 140
Train Episode: 11	Loss: 1.613940	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 12	Loss: 1.337219	Accuracy: 0.470	 Current training data per class: 140
Train Episode: 13	Loss: 2.143928	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 14	Loss: 1.618874	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 15	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 140
Train Episode: 16	Loss: 1.784374	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 17	Loss: 1.640207	Accuracy: 0.200	 Current training data per class: 140
Train Episode: 18	Loss: 1.346584	Accuracy: 0.410	 Current training data per class: 140
Train Episode: 19	Loss: 3.850148	Accuracy: 0.190	 Current training data per class: 140
Train Episode: 20	Loss: 1.428551	Accuracy: 0.200	 Current training data per class: 140
