Train Episode: 1	Loss: 1.066282	Accuracy: 0.580	 Current training data per class: 190
Train Episode: 2	Loss: 1.634503	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 190
Train Episode: 4	Loss: 1.359195	Accuracy: 0.400	 Current training data per class: 190
Train Episode: 5	Loss: 1.621764	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 6	Loss: 1.802661	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 190
Train Episode: 8	Loss: 1.647394	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 9	Loss: 1.618079	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 10	Loss: 2.354120	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 11	Loss: 1.914502	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 12	Loss: 1.552721	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 13	Loss: 1.617718	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 14	Loss: 1.987223	Accuracy: 0.240	 Current training data per class: 190
Train Episode: 15	Loss: 1.625987	Accuracy: 0.250	 Current training data per class: 190
Train Episode: 16	Loss: 1.712620	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 17	Loss: 1.657060	Accuracy: 0.200	 Current training data per class: 190
Train Episode: 18	Loss: 3.771274	Accuracy: 0.420	 Current training data per class: 190
Train Episode: 19	Loss: 1.750784	Accuracy: 0.260	 Current training data per class: 190
Train Episode: 20	Loss: 1.393444	Accuracy: 0.400	 Current training data per class: 190
