Train Episode: 1	Loss: 1.356834	Accuracy: 0.510	 Current training data per class: 5
Train Episode: 2	Loss: 1.776604	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 1.860397	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 4	Loss: 9.272079	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 5	Loss: 2.774405	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 6	Loss: 12.706408	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 1.817043	Accuracy: 0.360	 Current training data per class: 5
Train Episode: 8	Loss: 4.130543	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 9	Loss: 2.346740	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 10	Loss: 1.665654	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 8.044955	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 12	Loss: 3.524105	Accuracy: 0.440	 Current training data per class: 5
Train Episode: 13	Loss: 1.716831	Accuracy: 0.170	 Current training data per class: 5
Train Episode: 14	Loss: 1.789433	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 3.292078	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 16	Loss: 2.076996	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 17	Loss: 2.354489	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 18	Loss: 1.974240	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 19	Loss: 2.982196	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 20	Loss: 2.548835	Accuracy: 0.400	 Current training data per class: 5
