Train Episode: 1	Loss: 3.581591	Accuracy: 0.160	 Current training data per class: 130
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 130
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 130
Train Episode: 4	Loss: 1.383938	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 5	Loss: 1.626502	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 1.612985	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 7	Loss: 1.656201	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 1.552455	Accuracy: 0.250	 Current training data per class: 130
Train Episode: 9	Loss: 1.668577	Accuracy: 0.190	 Current training data per class: 130
Train Episode: 10	Loss: 1.629973	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 11	Loss: 3.850148	Accuracy: 0.100	 Current training data per class: 130
Train Episode: 12	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 13	Loss: 1.650170	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 14	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 1.700085	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 16	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 17	Loss: 1.630802	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 1.362163	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 19	Loss: 1.719818	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 20	Loss: 1.461584	Accuracy: 0.400	 Current training data per class: 130
