Train Episode: 1	Loss: 1.235100	Accuracy: 0.370	 Current training data: 250
Train Episode: 2	Loss: 1.524128	Accuracy: 0.355	 Current training data: 250
Train Episode: 3	Loss: 1.333288	Accuracy: 0.350	 Current training data: 250
Train Episode: 4	Loss: 1.119180	Accuracy: 0.475	 Current training data: 250
Train Episode: 5	Loss: 1.301021	Accuracy: 0.445	 Current training data: 250
Train Episode: 6	Loss: 1.165156	Accuracy: 0.535	 Current training data: 250
Train Episode: 7	Loss: 1.424823	Accuracy: 0.315	 Current training data: 250
Train Episode: 8	Loss: 1.671326	Accuracy: 0.380	 Current training data: 250
Train Episode: 9	Loss: 1.305830	Accuracy: 0.400	 Current training data: 250
Train Episode: 10	Loss: 1.545655	Accuracy: 0.405	 Current training data: 250
Train Episode: 11	Loss: 1.467832	Accuracy: 0.350	 Current training data: 250
Train Episode: 12	Loss: 1.354835	Accuracy: 0.385	 Current training data: 250
Train Episode: 13	Loss: 1.469957	Accuracy: 0.360	 Current training data: 250
Train Episode: 14	Loss: 1.367736	Accuracy: 0.380	 Current training data: 250
Train Episode: 15	Loss: 1.483818	Accuracy: 0.390	 Current training data: 250
Train Episode: 16	Loss: 1.193267	Accuracy: 0.440	 Current training data: 250
Train Episode: 17	Loss: 1.529149	Accuracy: 0.340	 Current training data: 250
Train Episode: 18	Loss: 1.595278	Accuracy: 0.335	 Current training data: 250
Train Episode: 19	Loss: 1.442872	Accuracy: 0.390	 Current training data: 250
Train Episode: 20	Loss: 1.060837	Accuracy: 0.570	 Current training data: 250
