Runner Episode: 1	Loss: 2.258886	Accuracy: 0.440 	 Current Training Data Per Class: 40	Loss_2: 4.700319	Accuracy_2: 0.180	 Current Training Data Per Class_2: 5
Runner Episode: 2	Loss: 2.144731	Accuracy: 0.370 	 Current Training Data Per Class: 40	Loss_2: 5.328347	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 3	Loss: 3.149935	Accuracy: 0.170 	 Current Training Data Per Class: 40	Loss_2: 4.714195	Accuracy_2: 0.100	 Current Training Data Per Class_2: 5
Runner Episode: 4	Loss: 2.506565	Accuracy: 0.270 	 Current Training Data Per Class: 40	Loss_2: 5.118932	Accuracy_2: 0.020	 Current Training Data Per Class_2: 5
Runner Episode: 5	Loss: 2.358287	Accuracy: 0.400 	 Current Training Data Per Class: 40	Loss_2: 5.597856	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 6	Loss: 2.597176	Accuracy: 0.240 	 Current Training Data Per Class: 40	Loss_2: 4.146303	Accuracy_2: 0.060	 Current Training Data Per Class_2: 5
Runner Episode: 7	Loss: 2.541631	Accuracy: 0.340 	 Current Training Data Per Class: 40	Loss_2: 4.287363	Accuracy_2: 0.040	 Current Training Data Per Class_2: 5
Runner Episode: 8	Loss: 2.110553	Accuracy: 0.430 	 Current Training Data Per Class: 40	Loss_2: 3.631280	Accuracy_2: 0.080	 Current Training Data Per Class_2: 5
Runner Episode: 9	Loss: 1.765634	Accuracy: 0.630 	 Current Training Data Per Class: 40	Loss_2: 5.440419	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 10	Loss: 2.887632	Accuracy: 0.160 	 Current Training Data Per Class: 40	Loss_2: 5.072058	Accuracy_2: 0.020	 Current Training Data Per Class_2: 5
Runner Episode: 11	Loss: 2.555366	Accuracy: 0.250 	 Current Training Data Per Class: 40	Loss_2: 4.662688	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 12	Loss: 2.379983	Accuracy: 0.230 	 Current Training Data Per Class: 40	Loss_2: 5.175669	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 13	Loss: 2.093932	Accuracy: 0.390 	 Current Training Data Per Class: 40	Loss_2: 4.653577	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 14	Loss: 2.838773	Accuracy: 0.130 	 Current Training Data Per Class: 40	Loss_2: 4.955245	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 15	Loss: 2.094411	Accuracy: 0.610 	 Current Training Data Per Class: 40	Loss_2: 4.959497	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 16	Loss: 2.613715	Accuracy: 0.250 	 Current Training Data Per Class: 40	Loss_2: 5.153827	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 17	Loss: 2.292924	Accuracy: 0.330 	 Current Training Data Per Class: 40	Loss_2: 4.173955	Accuracy_2: 0.020	 Current Training Data Per Class_2: 5
Runner Episode: 18	Loss: 2.579030	Accuracy: 0.140 	 Current Training Data Per Class: 40	Loss_2: 5.640228	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
Runner Episode: 19	Loss: 2.717635	Accuracy: 0.130 	 Current Training Data Per Class: 40	Loss_2: 3.753130	Accuracy_2: 0.150	 Current Training Data Per Class_2: 5
Runner Episode: 20	Loss: 1.957300	Accuracy: 0.550 	 Current Training Data Per Class: 40	Loss_2: 5.219313	Accuracy_2: 0.000	 Current Training Data Per Class_2: 5
