Train Episode: 1	Loss: 1.467815	Accuracy: 0.410	 Current training data per class: 90
Train Episode: 2	Loss: 1.751977	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 3	Loss: 3.636822	Accuracy: 0.190	 Current training data per class: 90
Train Episode: 4	Loss: 1.343564	Accuracy: 0.400	 Current training data per class: 90
Train Episode: 5	Loss: 1.915469	Accuracy: 0.210	 Current training data per class: 90
Train Episode: 6	Loss: 1.623528	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 7	Loss: 1.804016	Accuracy: 0.500	 Current training data per class: 90
Train Episode: 8	Loss: 1.622166	Accuracy: 0.210	 Current training data per class: 90
Train Episode: 9	Loss: 1.635604	Accuracy: 0.220	 Current training data per class: 90
Train Episode: 10	Loss: 1.669688	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 11	Loss: 1.792807	Accuracy: 0.210	 Current training data per class: 90
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 90
Train Episode: 13	Loss: 2.897862	Accuracy: 0.140	 Current training data per class: 90
Train Episode: 14	Loss: 2.334700	Accuracy: 0.280	 Current training data per class: 90
Train Episode: 15	Loss: 1.681925	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 16	Loss: 1.615574	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 17	Loss: 1.618115	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 18	Loss: 1.338961	Accuracy: 0.400	 Current training data per class: 90
Train Episode: 19	Loss: 2.039609	Accuracy: 0.210	 Current training data per class: 90
Train Episode: 20	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 90
