Train Episode: 1	Loss: 1.346944	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 2	Loss: 1.635864	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 3	Loss: 3.850147	Accuracy: 0.000	 Current training data per class: 70
Train Episode: 4	Loss: 1.500978	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 5	Loss: 1.650858	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 6	Loss: 1.709494	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 1.623626	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 2.142891	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.677776	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 1.718197	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 11	Loss: 1.634294	Accuracy: 0.220	 Current training data per class: 70
Train Episode: 12	Loss: 1.383806	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 13	Loss: 1.768861	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 14	Loss: 1.620269	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 15	Loss: 5.188216	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 16	Loss: 1.641412	Accuracy: 0.210	 Current training data per class: 70
Train Episode: 17	Loss: 1.624483	Accuracy: 0.190	 Current training data per class: 70
Train Episode: 18	Loss: 1.715184	Accuracy: 0.460	 Current training data per class: 70
Train Episode: 19	Loss: 1.615458	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 20	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 70
