Train Episode: 1	Loss: 1.980949	Accuracy: 0.510	 Current training data per class: 70
Train Episode: 2	Loss: 1.859539	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 3	Loss: 4.381535	Accuracy: 0.280	 Current training data per class: 70
Train Episode: 4	Loss: 2.284015	Accuracy: 0.400	 Current training data per class: 70
Train Episode: 5	Loss: 2.047844	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 6	Loss: 2.098442	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 7	Loss: 1.903732	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 8	Loss: 2.131992	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 9	Loss: 1.873985	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 10	Loss: 1.856036	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 11	Loss: 2.202258	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 12	Loss: 1.528391	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 13	Loss: 2.191427	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 14	Loss: 1.668684	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 15	Loss: 1.645951	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 16	Loss: 3.850148	Accuracy: 0.030	 Current training data per class: 70
Train Episode: 17	Loss: 2.576572	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 18	Loss: 3.850148	Accuracy: 0.410	 Current training data per class: 70
Train Episode: 19	Loss: 1.694994	Accuracy: 0.200	 Current training data per class: 70
Train Episode: 20	Loss: 1.476528	Accuracy: 0.470	 Current training data per class: 70
