Train Episode: 1	Loss: 0.330872	Accuracy: 0.940	 Current training data: 90
Train Episode: 2	Loss: 0.910428	Accuracy: 0.710	 Current training data: 90
Train Episode: 3	Loss: 0.508265	Accuracy: 0.840	 Current training data: 90
Train Episode: 4	Loss: 1.307460	Accuracy: 0.850	 Current training data: 90
Train Episode: 5	Loss: 0.270260	Accuracy: 0.930	 Current training data: 90
Train Episode: 6	Loss: 0.538478	Accuracy: 0.890	 Current training data: 90
Train Episode: 7	Loss: 0.639098	Accuracy: 0.880	 Current training data: 90
Train Episode: 8	Loss: 0.449795	Accuracy: 0.910	 Current training data: 90
Train Episode: 9	Loss: 0.427309	Accuracy: 0.890	 Current training data: 90
Train Episode: 10	Loss: 0.683828	Accuracy: 0.780	 Current training data: 90
Train Episode: 11	Loss: 0.710211	Accuracy: 0.890	 Current training data: 90
Train Episode: 12	Loss: 0.124934	Accuracy: 0.960	 Current training data: 90
Train Episode: 13	Loss: 0.803335	Accuracy: 0.750	 Current training data: 90
Train Episode: 14	Loss: 0.602206	Accuracy: 0.850	 Current training data: 90
Train Episode: 15	Loss: 0.126806	Accuracy: 0.970	 Current training data: 90
Train Episode: 16	Loss: 0.495825	Accuracy: 0.920	 Current training data: 90
Train Episode: 17	Loss: 0.603561	Accuracy: 0.890	 Current training data: 90
Train Episode: 18	Loss: 0.997781	Accuracy: 0.810	 Current training data: 90
Train Episode: 19	Loss: 0.374043	Accuracy: 0.870	 Current training data: 90
Train Episode: 20	Loss: 0.747244	Accuracy: 0.850	 Current training data: 90
