Train Episode: 1	Loss: 1.547319	Accuracy: 0.360	 Current training data: 100
Train Episode: 2	Loss: 1.513602	Accuracy: 0.330	 Current training data: 100
Train Episode: 3	Loss: 1.529266	Accuracy: 0.460	 Current training data: 100
Train Episode: 4	Loss: 1.318725	Accuracy: 0.530	 Current training data: 100
Train Episode: 5	Loss: 1.200972	Accuracy: 0.600	 Current training data: 100
Train Episode: 6	Loss: 1.400396	Accuracy: 0.420	 Current training data: 100
Train Episode: 7	Loss: 1.563540	Accuracy: 0.350	 Current training data: 100
Train Episode: 8	Loss: 1.189905	Accuracy: 0.550	 Current training data: 100
Train Episode: 9	Loss: 1.467737	Accuracy: 0.330	 Current training data: 100
Train Episode: 10	Loss: 1.400413	Accuracy: 0.370	 Current training data: 100
Train Episode: 11	Loss: 1.702795	Accuracy: 0.210	 Current training data: 100
Train Episode: 12	Loss: 1.015533	Accuracy: 0.590	 Current training data: 100
Train Episode: 13	Loss: 1.370942	Accuracy: 0.280	 Current training data: 100
Train Episode: 14	Loss: 1.238613	Accuracy: 0.400	 Current training data: 100
Train Episode: 15	Loss: 1.742465	Accuracy: 0.330	 Current training data: 100
Train Episode: 16	Loss: 1.326858	Accuracy: 0.300	 Current training data: 100
Train Episode: 17	Loss: 1.392602	Accuracy: 0.370	 Current training data: 100
Train Episode: 18	Loss: 1.434463	Accuracy: 0.270	 Current training data: 100
Train Episode: 19	Loss: 1.674115	Accuracy: 0.280	 Current training data: 100
Train Episode: 20	Loss: 1.449798	Accuracy: 0.430	 Current training data: 100
