Train Episode: 1	Loss: 5513714.500000	Accuracy: 0.040	 Current training data per class: 300
Train Episode: 2	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 3	Loss: 1.981044	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 5	Loss: 1.871482	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 6	Loss: 126119.671875	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 7	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 8	Loss: 2.502687	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 9	Loss: 18.816000	Accuracy: 0.210	 Current training data per class: 300
Train Episode: 10	Loss: 25.763931	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 11	Loss: 565.098145	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 12	Loss: 1852229.000000	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 13	Loss: 3597.691895	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 14	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 300
Train Episode: 15	Loss: 1.957779	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 16	Loss: 1.694052	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 17	Loss: 1.806014	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 18	Loss: 3.850148	Accuracy: 0.400	 Current training data per class: 300
Train Episode: 19	Loss: 213.256256	Accuracy: 0.200	 Current training data per class: 300
Train Episode: 20	Loss: 1252161.000000	Accuracy: 0.200	 Current training data per class: 300
