Train Episode: 1	Loss: 32.324875	Accuracy: 0.400	 Current training data per class: 130
Train Episode: 2	Loss: 471.138489	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 3	Loss: 1355.420166	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 4	Loss: 75.092537	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 5	Loss: 16.247190	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 6	Loss: 81.779152	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 7	Loss: 6508.567383	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 8	Loss: 1360936.000000	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 9	Loss: 5309067689984.000000	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 10	Loss: 25.776377	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 11	Loss: 117.517975	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 12	Loss: 4314.689941	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 13	Loss: 870.626343	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 14	Loss: 480.919495	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 15	Loss: 830.947021	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 16	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 130
Train Episode: 17	Loss: 1099.004395	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 18	Loss: 4696.226074	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 19	Loss: 24.269897	Accuracy: 0.200	 Current training data per class: 130
Train Episode: 20	Loss: 3995068251766784.000000	Accuracy: 0.310	 Current training data per class: 130
