Train Episode: 1	Loss: 0.337750	Accuracy: 0.870	 Current training data: 80
Train Episode: 2	Loss: 0.419175	Accuracy: 0.920	 Current training data: 80
Train Episode: 3	Loss: 0.191518	Accuracy: 0.930	 Current training data: 80
Train Episode: 4	Loss: 0.315162	Accuracy: 0.890	 Current training data: 80
Train Episode: 5	Loss: 0.380145	Accuracy: 0.920	 Current training data: 80
Train Episode: 6	Loss: 0.175484	Accuracy: 0.960	 Current training data: 80
Train Episode: 7	Loss: 0.113784	Accuracy: 0.960	 Current training data: 80
Train Episode: 8	Loss: 0.236639	Accuracy: 0.950	 Current training data: 80
Train Episode: 9	Loss: 0.465793	Accuracy: 0.880	 Current training data: 80
Train Episode: 10	Loss: 0.154549	Accuracy: 0.940	 Current training data: 80
Train Episode: 11	Loss: 0.067901	Accuracy: 0.970	 Current training data: 80
Train Episode: 12	Loss: 0.345395	Accuracy: 0.900	 Current training data: 80
Train Episode: 13	Loss: 0.208678	Accuracy: 0.930	 Current training data: 80
Train Episode: 14	Loss: 0.089389	Accuracy: 0.980	 Current training data: 80
Train Episode: 15	Loss: 0.220887	Accuracy: 0.950	 Current training data: 80
Train Episode: 16	Loss: 0.502922	Accuracy: 0.800	 Current training data: 80
Train Episode: 17	Loss: 0.108854	Accuracy: 0.960	 Current training data: 80
Train Episode: 18	Loss: 0.287703	Accuracy: 0.910	 Current training data: 80
Train Episode: 19	Loss: 0.154489	Accuracy: 0.940	 Current training data: 80
Train Episode: 20	Loss: 0.052207	Accuracy: 0.970	 Current training data: 80
