Train Episode: 1	Loss: 811.601013	Accuracy: 0.310	 Current training data per class: 50
Train Episode: 2	Loss: 2533.525635	Accuracy: 0.180	 Current training data per class: 50
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 50
Train Episode: 4	Loss: 8136.869141	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 5	Loss: 3161.804688	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 6	Loss: 1164.828735	Accuracy: 0.230	 Current training data per class: 50
Train Episode: 7	Loss: 1869.588379	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 8	Loss: 4786.046387	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 9	Loss: 1916.949951	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 10	Loss: 3239.681152	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 11	Loss: 1975.839233	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 12	Loss: 3453.063721	Accuracy: 0.150	 Current training data per class: 50
Train Episode: 13	Loss: 1126.539429	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 14	Loss: 188.807327	Accuracy: 0.120	 Current training data per class: 50
Train Episode: 15	Loss: 2.489929	Accuracy: 0.190	 Current training data per class: 50
Train Episode: 16	Loss: 3067.511963	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 17	Loss: 203.819244	Accuracy: 0.190	 Current training data per class: 50
Train Episode: 18	Loss: 898668.625000	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 19	Loss: 2278.290527	Accuracy: 0.200	 Current training data per class: 50
Train Episode: 20	Loss: 2054.500977	Accuracy: 0.200	 Current training data per class: 50
