Train Episode: 1	Loss: 0.975621	Accuracy: 0.690	 Current training data: 100
Train Episode: 2	Loss: 0.453841	Accuracy: 0.790	 Current training data: 100
Train Episode: 3	Loss: 0.711742	Accuracy: 0.750	 Current training data: 100
Train Episode: 4	Loss: 0.400784	Accuracy: 0.890	 Current training data: 100
Train Episode: 5	Loss: 0.770360	Accuracy: 0.800	 Current training data: 100
Train Episode: 6	Loss: 0.886936	Accuracy: 0.670	 Current training data: 100
Train Episode: 7	Loss: 0.412230	Accuracy: 0.780	 Current training data: 100
Train Episode: 8	Loss: 0.364903	Accuracy: 0.860	 Current training data: 100
Train Episode: 9	Loss: 0.990626	Accuracy: 0.770	 Current training data: 100
Train Episode: 10	Loss: 1.053164	Accuracy: 0.760	 Current training data: 100
Train Episode: 11	Loss: 0.500817	Accuracy: 0.900	 Current training data: 100
Train Episode: 12	Loss: 0.897502	Accuracy: 0.720	 Current training data: 100
Train Episode: 13	Loss: 0.543440	Accuracy: 0.820	 Current training data: 100
Train Episode: 14	Loss: 0.956716	Accuracy: 0.650	 Current training data: 100
Train Episode: 15	Loss: 0.340869	Accuracy: 0.920	 Current training data: 100
Train Episode: 16	Loss: 0.688684	Accuracy: 0.720	 Current training data: 100
Train Episode: 17	Loss: 0.431623	Accuracy: 0.840	 Current training data: 100
Train Episode: 18	Loss: 0.903145	Accuracy: 0.750	 Current training data: 100
Train Episode: 19	Loss: 0.650504	Accuracy: 0.840	 Current training data: 100
Train Episode: 20	Loss: 0.590097	Accuracy: 0.720	 Current training data: 100
