Train Episode: 1	Loss: 1.439824	Accuracy: 0.380	 Current training data per class: 5
Train Episode: 2	Loss: 2.187164	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 3	Loss: 1.751209	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 4	Loss: 2.641701	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 5	Loss: 2.076034	Accuracy: 0.430	 Current training data per class: 5
Train Episode: 6	Loss: 1.722792	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 7	Loss: 1.666905	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 8	Loss: 2.218728	Accuracy: 0.100	 Current training data per class: 5
Train Episode: 9	Loss: 1.683134	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 10	Loss: 1.704907	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 11	Loss: 2.060268	Accuracy: 0.210	 Current training data per class: 5
Train Episode: 12	Loss: 1.583308	Accuracy: 0.400	 Current training data per class: 5
Train Episode: 13	Loss: 1.620641	Accuracy: 0.370	 Current training data per class: 5
Train Episode: 14	Loss: 1.847812	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 15	Loss: 1.745270	Accuracy: 0.230	 Current training data per class: 5
Train Episode: 16	Loss: 1.831924	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 17	Loss: 2.545834	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 18	Loss: 2.339556	Accuracy: 0.470	 Current training data per class: 5
Train Episode: 19	Loss: 4.074367	Accuracy: 0.200	 Current training data per class: 5
Train Episode: 20	Loss: 1.675056	Accuracy: 0.400	 Current training data per class: 5
