Train Episode: 1	Loss: 0.914869	Accuracy: 0.830	 Current training data: 60
Train Episode: 2	Loss: 1.005729	Accuracy: 0.710	 Current training data: 60
Train Episode: 3	Loss: 0.655431	Accuracy: 0.890	 Current training data: 60
Train Episode: 4	Loss: 0.766612	Accuracy: 0.870	 Current training data: 60
Train Episode: 5	Loss: 0.951098	Accuracy: 0.790	 Current training data: 60
Train Episode: 6	Loss: 1.205757	Accuracy: 0.600	 Current training data: 60
Train Episode: 7	Loss: 0.571999	Accuracy: 0.820	 Current training data: 60
Train Episode: 8	Loss: 1.143959	Accuracy: 0.620	 Current training data: 60
Train Episode: 9	Loss: 1.010650	Accuracy: 0.700	 Current training data: 60
Train Episode: 10	Loss: 0.937690	Accuracy: 0.700	 Current training data: 60
Train Episode: 11	Loss: 0.916805	Accuracy: 0.860	 Current training data: 60
Train Episode: 12	Loss: 1.257731	Accuracy: 0.400	 Current training data: 60
Train Episode: 13	Loss: 1.055133	Accuracy: 0.800	 Current training data: 60
Train Episode: 14	Loss: 1.052611	Accuracy: 0.720	 Current training data: 60
Train Episode: 15	Loss: 1.022010	Accuracy: 0.690	 Current training data: 60
Train Episode: 16	Loss: 1.034000	Accuracy: 0.540	 Current training data: 60
Train Episode: 17	Loss: 1.177125	Accuracy: 0.600	 Current training data: 60
Train Episode: 18	Loss: 1.015936	Accuracy: 0.670	 Current training data: 60
Train Episode: 19	Loss: 1.092754	Accuracy: 0.730	 Current training data: 60
Train Episode: 20	Loss: 0.825211	Accuracy: 0.900	 Current training data: 60
