Train Episode: 1	Loss: 75.020271	Accuracy: 0.400	 Current training data per class: 80
Train Episode: 2	Loss: 30.799639	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 3	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 80
Train Episode: 4	Loss: 13481.039062	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 5	Loss: 1187.767456	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 6	Loss: 7550935.500000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 7	Loss: 957.900574	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 8	Loss: 504.350769	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 9	Loss: 274.240082	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 10	Loss: 50.794003	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 11	Loss: 83900824.000000	Accuracy: 0.350	 Current training data per class: 80
Train Episode: 12	Loss: 2221.042236	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 13	Loss: 146639088.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 14	Loss: 23770171392.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 15	Loss: 2176.705078	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 16	Loss: 134.124069	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 17	Loss: 32.405834	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 18	Loss: 1151055744.000000	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 19	Loss: 31.593670	Accuracy: 0.200	 Current training data per class: 80
Train Episode: 20	Loss: 3294.306641	Accuracy: 0.200	 Current training data per class: 80
