Train Episode: 1	Loss: 1.639199	Accuracy: 0.210	 Current training data per class: 120
Train Episode: 2	Loss: 1.623059	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 3	Loss: 1.622380	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 5	Loss: 3.850148	Accuracy: 0.010	 Current training data per class: 120
Train Episode: 6	Loss: 1.613394	Accuracy: 0.220	 Current training data per class: 120
Train Episode: 7	Loss: 3.850148	Accuracy: 0.130	 Current training data per class: 120
Train Episode: 8	Loss: 1.665289	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 9	Loss: 3.850148	Accuracy: 0.050	 Current training data per class: 120
Train Episode: 10	Loss: 1.623624	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 11	Loss: 1.871898	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 12	Loss: 1.395003	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 13	Loss: 1.618526	Accuracy: 0.250	 Current training data per class: 120
Train Episode: 14	Loss: 1.831153	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 15	Loss: 3.850148	Accuracy: 0.120	 Current training data per class: 120
Train Episode: 16	Loss: 3.850148	Accuracy: 0.120	 Current training data per class: 120
Train Episode: 17	Loss: 1.760678	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 18	Loss: 1.352571	Accuracy: 0.400	 Current training data per class: 120
Train Episode: 19	Loss: 1.647125	Accuracy: 0.200	 Current training data per class: 120
Train Episode: 20	Loss: 1.334079	Accuracy: 0.400	 Current training data per class: 120
