Train Episode: 1	Loss: 2.153954	Accuracy: 0.410	 Current training data per class: 90
Train Episode: 2	Loss: 1.870120	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 3	Loss: 1.666223	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 4	Loss: 1.531928	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 5	Loss: 2.315545	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 6	Loss: 2.062463	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 7	Loss: 2.135944	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 8	Loss: 2.186919	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 9	Loss: 2.145992	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 10	Loss: 1.689857	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 11	Loss: 2.394869	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 12	Loss: 3.850148	Accuracy: 0.000	 Current training data per class: 90
Train Episode: 13	Loss: 1.679083	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 14	Loss: 4.549438	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 15	Loss: 2.225569	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 16	Loss: 1.771146	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 17	Loss: 1.972299	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 18	Loss: 1.404980	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 19	Loss: 2.030601	Accuracy: 0.200	 Current training data per class: 90
Train Episode: 20	Loss: 1.657314	Accuracy: 0.400	 Current training data per class: 90
