Train Episode: 1	Loss: 1.473764	Accuracy: 0.380	 Current training data per class: 10
Train Episode: 2	Loss: 1.612980	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 3	Loss: 1.965250	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 4	Loss: 1.510432	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 5	Loss: 1.740825	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 6	Loss: 1.762712	Accuracy: 0.220	 Current training data per class: 10
Train Episode: 7	Loss: 1.618882	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 8	Loss: 1.808834	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 9	Loss: 1.714833	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 10	Loss: 2.623840	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 11	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 12	Loss: 1.286005	Accuracy: 0.400	 Current training data per class: 10
Train Episode: 13	Loss: 1.546102	Accuracy: 0.320	 Current training data per class: 10
Train Episode: 14	Loss: 1.527565	Accuracy: 0.290	 Current training data per class: 10
Train Episode: 15	Loss: 2.392851	Accuracy: 0.250	 Current training data per class: 10
Train Episode: 16	Loss: 1.761227	Accuracy: 0.200	 Current training data per class: 10
Train Episode: 17	Loss: 1.303031	Accuracy: 0.400	 Current training data per class: 10
Train Episode: 18	Loss: 1.557939	Accuracy: 0.400	 Current training data per class: 10
Train Episode: 19	Loss: 1.638723	Accuracy: 0.320	 Current training data per class: 10
Train Episode: 20	Loss: 1.453643	Accuracy: 0.400	 Current training data per class: 10
