Train Episode: 1	Loss: 4.769680	Accuracy: 0.010	 Current training data: 150	Loss 2: 1.238220	Accuracy 2: 0.565
Train Episode: 2	Loss: 4.770225	Accuracy: 0.180	 Current training data: 150	Loss 2: 1.185319	Accuracy 2: 0.455
Train Episode: 3	Loss: 6.762899	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.045444	Accuracy 2: 0.575
Train Episode: 4	Loss: 5.365173	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.693964	Accuracy 2: 0.815
Train Episode: 5	Loss: 4.025445	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.799162	Accuracy 2: 0.635
Train Episode: 6	Loss: 6.745021	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.613885	Accuracy 2: 0.605
Train Episode: 7	Loss: 5.035813	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.390196	Accuracy 2: 0.460
Train Episode: 8	Loss: 4.198253	Accuracy: 0.160	 Current training data: 150	Loss 2: 0.628753	Accuracy 2: 0.710
Train Episode: 9	Loss: 8.063654	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.517140	Accuracy 2: 0.825
Train Episode: 10	Loss: 7.458404	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.689655	Accuracy 2: 0.770
Train Episode: 11	Loss: 6.229125	Accuracy: 0.050	 Current training data: 150	Loss 2: 0.713899	Accuracy 2: 0.775
Train Episode: 12	Loss: 6.858899	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.598399	Accuracy 2: 0.780
Train Episode: 13	Loss: 4.631972	Accuracy: 0.040	 Current training data: 150	Loss 2: 1.054939	Accuracy 2: 0.550
Train Episode: 14	Loss: 4.984955	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.277939	Accuracy 2: 0.550
Train Episode: 15	Loss: 3.200953	Accuracy: 0.140	 Current training data: 150	Loss 2: 1.002937	Accuracy 2: 0.540
Train Episode: 16	Loss: 5.578479	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.779920	Accuracy 2: 0.765
Train Episode: 17	Loss: 5.720537	Accuracy: 0.000	 Current training data: 150	Loss 2: 0.563540	Accuracy 2: 0.765
Train Episode: 18	Loss: 5.219692	Accuracy: 0.040	 Current training data: 150	Loss 2: 0.731302	Accuracy 2: 0.745
Train Episode: 19	Loss: 3.991346	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.052689	Accuracy 2: 0.665
Train Episode: 20	Loss: 7.350089	Accuracy: 0.000	 Current training data: 150	Loss 2: 1.056539	Accuracy 2: 0.605
