Train Episode: 1	Loss: 0.753379	Accuracy: 0.780	 Current training data: 60
Train Episode: 2	Loss: 0.297284	Accuracy: 0.920	 Current training data: 60
Train Episode: 3	Loss: 0.411145	Accuracy: 0.870	 Current training data: 60
Train Episode: 4	Loss: 0.475442	Accuracy: 0.820	 Current training data: 60
Train Episode: 5	Loss: 0.223106	Accuracy: 0.910	 Current training data: 60
Train Episode: 6	Loss: 0.427829	Accuracy: 0.850	 Current training data: 60
Train Episode: 7	Loss: 0.289349	Accuracy: 0.920	 Current training data: 60
Train Episode: 8	Loss: 0.144031	Accuracy: 0.960	 Current training data: 60
Train Episode: 9	Loss: 0.393564	Accuracy: 0.890	 Current training data: 60
Train Episode: 10	Loss: 0.139461	Accuracy: 0.960	 Current training data: 60
Train Episode: 11	Loss: 0.100340	Accuracy: 0.970	 Current training data: 60
Train Episode: 12	Loss: 0.384285	Accuracy: 0.850	 Current training data: 60
Train Episode: 13	Loss: 0.261955	Accuracy: 0.910	 Current training data: 60
Train Episode: 14	Loss: 0.503961	Accuracy: 0.890	 Current training data: 60
Train Episode: 15	Loss: 0.187266	Accuracy: 0.940	 Current training data: 60
Train Episode: 16	Loss: 0.384097	Accuracy: 0.830	 Current training data: 60
Train Episode: 17	Loss: 0.173597	Accuracy: 0.910	 Current training data: 60
Train Episode: 18	Loss: 0.316819	Accuracy: 0.890	 Current training data: 60
Train Episode: 19	Loss: 0.220847	Accuracy: 0.930	 Current training data: 60
Train Episode: 20	Loss: 0.143540	Accuracy: 0.980	 Current training data: 60
