Train Episode: 1	Loss: 3.850145	Accuracy: 0.280	 Current training data per class: 30
Train Episode: 2	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 3	Loss: 1.652503	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 4	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 5	Loss: 1.730199	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 6	Loss: 3.850148	Accuracy: 0.220	 Current training data per class: 30
Train Episode: 7	Loss: 1.640241	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 8	Loss: 3.850148	Accuracy: 0.230	 Current training data per class: 30
Train Episode: 9	Loss: 1.635424	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 10	Loss: 1.736596	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 11	Loss: 3.850148	Accuracy: 0.190	 Current training data per class: 30
Train Episode: 12	Loss: 1.570364	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 13	Loss: 1.813068	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 14	Loss: 1.679276	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 15	Loss: 2.121534	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 16	Loss: 3.509880	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 17	Loss: 3.868762	Accuracy: 0.120	 Current training data per class: 30
Train Episode: 18	Loss: 4.061199	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 19	Loss: 3.850148	Accuracy: 0.200	 Current training data per class: 30
Train Episode: 20	Loss: 3.804830	Accuracy: 0.100	 Current training data per class: 30
