Train Episode: 1	Loss: 0.877794	Accuracy: 0.620	 Current training data: 40
Train Episode: 2	Loss: 0.568547	Accuracy: 0.730	 Current training data: 40
Train Episode: 3	Loss: 1.121835	Accuracy: 0.410	 Current training data: 40
Train Episode: 4	Loss: 1.002516	Accuracy: 0.580	 Current training data: 40
Train Episode: 5	Loss: 0.938230	Accuracy: 0.630	 Current training data: 40
Train Episode: 6	Loss: 0.644783	Accuracy: 0.760	 Current training data: 40
Train Episode: 7	Loss: 0.822812	Accuracy: 0.660	 Current training data: 40
Train Episode: 8	Loss: 1.207580	Accuracy: 0.730	 Current training data: 40
Train Episode: 9	Loss: 0.937542	Accuracy: 0.540	 Current training data: 40
Train Episode: 10	Loss: 0.636072	Accuracy: 0.790	 Current training data: 40
Train Episode: 11	Loss: 0.994129	Accuracy: 0.480	 Current training data: 40
Train Episode: 12	Loss: 1.937366	Accuracy: 0.550	 Current training data: 40
Train Episode: 13	Loss: 0.640243	Accuracy: 0.810	 Current training data: 40
Train Episode: 14	Loss: 0.987364	Accuracy: 0.550	 Current training data: 40
Train Episode: 15	Loss: 0.683060	Accuracy: 0.710	 Current training data: 40
Train Episode: 16	Loss: 1.324165	Accuracy: 0.490	 Current training data: 40
Train Episode: 17	Loss: 1.204029	Accuracy: 0.690	 Current training data: 40
Train Episode: 18	Loss: 1.270204	Accuracy: 0.490	 Current training data: 40
Train Episode: 19	Loss: 0.475515	Accuracy: 0.840	 Current training data: 40
Train Episode: 20	Loss: 1.213246	Accuracy: 0.500	 Current training data: 40
